,IMDB ID,Title,Director,Actor,Year,Box Office,Rating,IMDB Rating,IMDB Votes,Metascore
647,tt0455407,The Crazies,Breck Eisner,Timothy Olyphant,2010,"$38,240,768",R,6.5,"108,374",56
648,tt3567288,The Visit,M. Night Shyamalan,Olivia DeJonge,2015,"$56,499,874",PG-13,6.2,"108,547",55
649,tt1911644,The Call,Brad Anderson,Halle Berry,2013,N/A,R,6.7,"108,067",51
650,tt5814060,The Nun,Corin Hardy,Demián Bichir,2018,N/A,R,5.3,"107,092",46
651,tt1560220,Zombieland: Double Tap,Ruben Fleischer,Woody Harrelson,2019,N/A,R,6.8,"108,024",55
652,tt4520988,Frozen II,Chris Buck,Kristen Bell,2019,N/A,PG,7.0,"106,368",64
653,tt1071875,Ghost Rider: Spirit of Vengeance,Mark Neveldine,Nicolas Cage,2011,"$51,774,002",PG-13,4.3,"107,726",34
654,tt1547234,Premium Rush,David Koepp,Joseph Gordon-Levitt,2012,"$20,275,446",PG-13,6.5,"107,420",66
655,tt1924429,Trance,Danny Boyle,James McAvoy,2013,"$4,856,227",R,6.9,"107,456",61
656,tt6266538,Vice,Adam McKay,Christian Bale,2018,N/A,R,7.2,"106,935",61
657,tt2763304,T2 Trainspotting,Danny Boyle,Ewan McGregor,2017,"$2,395,410",R,7.2,"105,807",67
658,tt2404311,The Family,Luc Besson,Robert De Niro,2013,"$34,600,000",R,6.3,"106,701",42
659,tt1854564,Percy Jackson: Sea of Monsters,Thor Freudenthal,Logan Lerman,2013,"$68,558,662",PG,5.8,"106,736",39
660,tt1023114,The Way Back,Peter Weir,Dragos Bucur,2010,"$2,500,000",PG-13,7.3,"106,459",66
661,tt5308322,Happy Death Day,Christopher Landon,Jessica Rothe,2017,N/A,PG-13,6.5,"105,584",58
662,tt3469046,Despicable Me 3,Kyle Balda,Steve Carell,2017,N/A,PG,6.3,"104,806",49
663,tt5072816,The Butler,César Caro Cruz,Luis Borge,2017,N/A,N/A,7.6,433,N/A
664,tt1486185,Red Riding Hood,Catherine Hardwicke,Amanda Seyfried,2011,"$37,200,000",PG-13,5.4,"105,404",29
665,tt5140878,Annabelle: Creation,David F. Sandberg,Anthony LaPaglia,2017,N/A,R,6.5,"104,717",62
666,tt1307068,Seeking a Friend for the End of the World,Lorene Scafaria,Steve Carell,2012,"$7,100,000",R,6.7,"105,221",59
667,tt1956620,Sex Tape,Jake Kasdan,Cameron Diaz,2014,"$34,279,302",R,5.1,"104,334",36
668,tt1602613,Only God Forgives,Nicolas Winding Refn,Ryan Gosling,2013,"$700,000",R,5.7,"104,095",37
669,tt1921064,Pompeii,Paul W.S. Anderson,Dylan Schombing,2014,"$19,919,371",PG-13,5.5,"103,770",39
670,tt4500922,Maze Runner: The Death Cure,Wes Ball,Dylan O'Brien,2018,N/A,PG-13,6.2,"102,580",50
671,tt1528854,Daddy's Home,Sean Anders,Will Ferrell,2015,N/A,PG-13,6.2,"103,783",42
672,tt2854926,Tag,Jeff Tomsic,Ed Helms,2018,N/A,R,6.5,"102,399",56
673,tt3410834,Allegiant,Robert Schwentke,Shailene Woodley,2016,N/A,PG-13,5.7,"103,182",33
674,tt0970866,Little Fockers,Paul Weitz,Robert De Niro,2010,"$148,383,780",PG-13,5.5,"103,244",27
675,tt2312718,Homefront,Gary Fleder,Jason Statham,2013,"$12,641,119",R,6.5,"103,086",40
676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,tt1924396,The Best Offer,Giuseppe Tornatore,Geoffrey Rush,2013,"$85,433",R,7.8,"101,546",49
678,tt1622979,Final Destination 5,Steven Quale,Nicholas D'Agosto,2011,"$42,500,000",R,5.8,"102,904",50
679,tt1588170,I Saw the Devil,Jee-woon Kim,Byung-hun Lee,2010,"$128,392",Not Rated,7.8,"100,901",67
680,tt1206543,Out of the Furnace,Scott Cooper,Woody Harrelson,2013,"$8,314,341",R,6.8,"102,884",63
681,tt3874544,The Boss Baby,Tom McGrath,Alec Baldwin,2017,"$174,996,080",PG,6.3,"102,205",50
682,tt3281548,Little Women,Greta Gerwig,Saoirse Ronan,2019,N/A,PG,7.9,"96,005",91
683,tt5776858,Phantom Thread,Paul Thomas Anderson,Vicky Krieps,2017,N/A,R,7.5,"100,962",90
684,tt2503944,Burnt,John Wells,Bradley Cooper,2015,N/A,R,6.6,"101,871",42
685,tt7984734,The Lighthouse,Robert Eggers,Robert Pattinson,2019,N/A,R,7.6,"97,282",83
686,tt5606664,Doctor Sleep,Mike Flanagan,Ewan McGregor,2019,N/A,R,7.4,"101,558",59
687,tt2510894,Hotel Transylvania 2,Genndy Tartakovsky,Adam Sandler,2015,N/A,PG,6.7,"100,301",44
688,tt2404233,Gods of Egypt,Alex Proyas,Brenton Thwaites,2016,N/A,PG-13,5.4,"100,823",25
689,tt1702439,Safe Haven,Lasse Hallström,Julianne Hough,2013,"$71,100,000",PG-13,6.7,"101,151",34
690,tt1567609,Get the Gringo,Adrian Grunberg,Mel Gibson,2012,"$493,573",R,7.0,"101,035",60
691,tt2692250,Night at the Museum: Secret of the Tomb,Shawn Levy,Ben Stiller,2014,"$81,522,782",PG,6.2,"100,723",47
692,tt1509767,The Three Musketeers,Paul W.S. Anderson,Matthew Macfadyen,2011,"$20,356,913",PG-13,5.7,"100,806",35
693,tt0780653,The Wolfman,Joe Johnston,Simon Merrells,2010,"$61,937,495",R,5.8,"100,827",43
694,tt4698684,Hunt for the Wilderpeople,Taika Waititi,Sam Neill,2016,"$5,202,582",PG-13,7.9,"98,619",81
695,tt4062536,Green Room,Jeremy Saulnier,Anton Yelchin,2015,"$3,219,029",R,7.0,"99,841",79
696,tt1682180,Stoker,Chan-wook Park,Mia Wasikowska,2013,"$1,700,000",R,6.8,"100,382",58
697,tt4034354,Swiss Army Man,Dan Kwan,Paul Dano,2016,N/A,R,7.0,"99,283",64
698,tt2557478,Pacific Rim: Uprising,Steven S. DeKnight,John Boyega,2018,N/A,PG-13,5.6,"99,738",44
699,tt1656190,Safe,Boaz Yakin,Jason Statham,2012,"$17,120,019",R,6.5,"100,136",55
700,tt1007029,The Iron Lady,Phyllida Lloyd,Meryl Streep,2011,"$29,959,436",PG-13,6.4,"99,892",54
701,tt2866360,Coherence,James Ward Byrkit,Emily Baldoni,2013,N/A,Not Rated,7.2,"98,714",65
702,tt1408253,Ride Along,Tim Story,Ice Cube,2014,"$110,374,905",PG-13,6.2,"99,091",41
703,tt3717490,Power Rangers,Dean Israelite,Dacre Montgomery,2017,N/A,PG-13,5.9,"98,489",44
704,tt4016934,The Handmaiden,Chan-wook Park,Min-hee Kim,2016,N/A,Not Rated,8.1,"97,678",84
705,tt1053424,Repo Men,Miguel Sapochnik,Jude Law,2010,"$13,156,255",R,6.3,"98,436",32
706,tt1327194,The Lucky One,Scott Hicks,Zac Efron,2012,"$60,443,237",PG-13,6.5,"98,104",39
707,tt2199571,Run All Night,Jaume Collet-Serra,Liam Neeson,2015,N/A,R,6.6,"97,832",59
708,tt2631186,Baahubali: The Beginning,S.S. Rajamouli,Prabhas,2015,N/A,Not Rated,8.1,"98,183",N/A
709,tt1450321,Filth,Jon S. Baird,James McAvoy,2013,"$23,145",R,7.1,"98,129",56
710,tt0848537,Epic,Chris Wedge,Blake Anderson,2013,N/A,PG,6.7,"97,722",52
711,tt1979388,The Good Dinosaur,Peter Sohn,Jeffrey Wright,2015,"$123,087,120",PG,6.7,"97,413",66
712,tt1433108,Faster,George Tillman Jr.,Dwayne Johnson,2010,"$23,225,911",R,6.4,"97,175",44
713,tt2283336,Men in Black: International,F. Gary Gray,Chris Hemsworth,2019,N/A,PG-13,5.7,"93,633",38
714,tt1438176,Fright Night,Craig Gillespie,Anton Yelchin,2011,"$18,298,649",R,6.3,"96,973",64
715,tt1590193,The Commuter,Jaume Collet-Serra,Liam Neeson,2018,"$36,241,300",PG-13,6.3,"97,011",56
716,tt0376136,The Rum Diary,Bruce Robinson,Johnny Depp,2011,"$13,000,000.00",R,6.2,"96,850",56
717,tt1878870,The Edge of Seventeen,Kelly Fremon Craig,Hailee Steinfeld,2016,"$14,260,193",R,7.3,"96,241",77
718,tt1478964,Attack the Block,Joe Cornish,Jodie Whittaker,2011,"$800,000",R,6.6,"96,905",75
719,tt1333125,Movie 43,Elizabeth Banks,Dennis Quaid,2013,"$8,700,000",R,4.3,"96,570",18
720,tt1488606,Triple Frontier,J.C. Chandor,Ben Affleck,2019,N/A,R,6.4,"95,538",61
721,tt4501244,Why Him?,John Hamburg,Zoey Deutch,2016,N/A,R,6.2,"95,949",39
722,tt5758778,Skyscraper,Rawson Marshall Thurber,Dwayne Johnson,2018,N/A,PG-13,5.8,"95,159",51
723,tt1038686,Legion,Scott Stewart,Paul Bettany,2010,"$40,168,080",R,5.2,"96,341",32
724,tt0427152,Dinner for Schmucks,Jay Roach,Steve Carell,2010,"$72,980,108",PG-13,5.9,"96,395",56
725,tt1571222,A Dangerous Method,David Cronenberg,Keira Knightley,2011,"$5,702,083",R,6.4,"96,189",76
726,tt1536044,Paranormal Activity 2,Tod Williams,David Bierend,2010,"$84,747,727",R,5.6,"96,144",53
727,tt1027718,Wall Street: Money Never Sleeps,Oliver Stone,Richard Stratton,2010,"$52,474,616",PG-13,6.2,"95,858",59
728,tt6343314,Creed II,Steven Caple Jr.,Michael B. Jordan,2018,N/A,PG-13,7.1,"95,076",66
729,tt7959026,The Mule,Clint Eastwood,Clint Eastwood,2018,N/A,R,7.0,"94,618",58
730,tt2304933,The 5th Wave,J Blakeson,Chloë Grace Moretz,2016,N/A,PG-13,5.2,"95,416",33
731,tt1536537,What Happened to Monday,Tommy Wirkola,Noomi Rapace,2017,N/A,TV-MA,6.9,"94,634",47
732,tt0477302,Extremely Loud & Incredibly Close,Stephen Daldry,Tom Hanks,2011,"$31,836,745",PG-13,6.9,"95,472",46
733,tt1800246,That Awkward Moment,Tom Gormican,Zac Efron,2014,"$23,264,422",R,6.1,"95,448",36
734,tt1188996,My Name Is Khan,Karan Johar,Shah Rukh Khan,2010,"$3,931,456",PG-13,8.0,"95,109",50
735,tt8079248,Yesterday,Danny Boyle,Himesh Patel,2019,N/A,PG-13,6.8,"90,739",55
736,tt1240982,Your Highness,David Gordon Green,Danny McBride,2011,"$21,600,000",R,5.5,"94,868",31
737,tt0490215,Silence,Martin Scorsese,Andrew Garfield,2016,N/A,R,7.2,"94,134",79
738,tt2193215,The Counselor,Ridley Scott,Michael Fassbender,2013,"$14,696,331",R,5.3,"94,502",48
739,tt1482459,The Lorax,Chris Renaud,Danny DeVito,2012,"$211,000,000",PG,6.4,"94,094",46
740,tt1571234,Mortal Engines,Christian Rivers,Hera Hilmar,2018,N/A,PG-13,6.1,"93,349",44
741,tt0307758,Hodejegerne,N/A,Alf Tande-Petersen,2002–,NA,N/A,4.5,15,N/A
742,tt1142977,Frankenweenie,Tim Burton,Catherine O'Hara,2012,"$35,287,788",PG,6.9,"94,078",74
743,tt0889573,The Switch,Josh Gordon,Jason Bateman,2010,"$27,400,000",PG-13,6.1,"94,142",52
744,tt2381991,The Huntsman: Winter's War,Cedric Nicolas-Troyan,Chris Hemsworth,2016,"$46,445,229",PG-13,6.1,"94,117",35
745,tt3967856,Okja,Bong Joon Ho,Tilda Swinton,2017,N/A,TV-MA,7.3,"91,683",75
746,tt1524930,Vacation,John Francis Daley,Ed Helms,2015,"$40,292,843",R,6.1,"93,486",34
747,tt2671706,Fences,Denzel Washington,Denzel Washington,2016,"$57,642,961",PG-13,7.2,"93,431",79
748,tt1839492,Ruby Sparks,Jonathan Dayton,Paul Dano,2012,"$2,535,819",R,7.2,"92,913",67
749,tt1386932,Ip Man 2,Wilson Yip,Donnie Yen,2010,N/A,R,7.5,"93,008",67
750,tt0082198,Conan the Barbarian,John Milius,Arnold Schwarzenegger,1982,N/A,R,6.9,"133,108",43
751,tt1109624,Paddington,Paul King,Tim Downie,2014,"$85,879,985",PG,7.2,"92,497",77
752,tt2170593,St. Vincent,Theodore Melfi,Bill Murray,2014,"$33,454,313",PG-13,7.2,"92,792",64
753,tt5742374,You Were Never Really Here,Lynne Ramsay,Joaquin Phoenix,2017,N/A,R,6.8,"91,285",84
754,tt1615160,The Foreigner,Martin Campbell,Katie Leung,2017,"$33,964,179",R,7.0,"92,259",55
755,tt5022702,Hush,Mike Flanagan,John Gallagher Jr.,2016,N/A,R,6.6,"90,828",67
756,tt1502404,Drive Angry,Patrick Lussier,Nicolas Cage,2011,"$10,706,786",R,5.4,"92,610",44
757,tt4481414,Gifted,Marc Webb,Chris Evans,2017,"$24,799,765",PG-13,7.6,"91,553",60
758,tt2386490,How to Train Your Dragon: The Hidden World,Dean DeBlois,Jay Baruchel,2019,N/A,PG,7.5,"90,736",71
759,tt3622592,Paper Towns,Jake Schreier,Nat Wolff,2015,N/A,PG-13,6.3,"92,115",56
760,tt1389072,Downsizing,Alexander Payne,Matt Damon,2017,N/A,R,5.7,"91,630",63
761,tt2357129,Jobs,Joshua Michael Stern,Ashton Kutcher,2013,"$16,117,443",PG-13,5.9,"91,733",44
762,tt1592525,Lockout,James Mather,Guy Pearce,2012,"$14,291,570",PG-13,6.1,"91,524",48
763,tt2431286,Philomena,Stephen Frears,Judi Dench,2013,N/A,PG-13,7.6,"91,612",77
764,tt1618442,The Last Witch Hunter,Breck Eisner,Vin Diesel,2015,N/A,PG-13,6.0,"91,156",34
765,tt1622547,30 Minutes or Less,Ruben Fleischer,Jesse Eisenberg,2011,"$37,100,000",R,6.1,"91,303",49
766,tt2241351,Money Monster,Jodie Foster,George Clooney,2016,N/A,R,6.5,"90,875",55
767,tt1657507,Colombiana,Olivier Megaton,Zoe Saldana,2011,"$36,665,854",PG-13,6.4,"90,806",45
768,tt5164432,"Love, Simon",Greg Berlanti,Nick Robinson,2018,N/A,PG-13,7.6,"90,562",72
769,tt8404614,The Two Popes,Fernando Meirelles,Anthony Hopkins,2019,N/A,PG-13,7.6,"88,450",75
770,tt1623288,ParaNorman,Chris Butler,Kodi Smit-McPhee,2012,"$55,994,557",PG,7.0,"90,732",72
771,tt1216492,Leap Year,Anand Tucker,Amy Adams,2010,"$25,893,485",PG,6.5,"90,593",33
772,tt1195478,The Five-Year Engagement,Nicholas Stoller,Jason Segel,2012,"$28,644,770",R,6.2,"90,674",62
773,tt2548396,The Cloverfield Paradox,Julius Onah,Gugu Mbatha-Raw,2018,N/A,PG-13,5.5,"89,880",37
774,tt1791528,Inherent Vice,Paul Thomas Anderson,Joanna Newsom,2014,"$6,100,613",R,6.7,"89,975",81
775,tt1034314,Iron Sky,Timo Vuorensola,Julia Dietze,2012,"$66,076",R,5.9,"89,932",N/A
776,tt0087800,A Nightmare on Elm Street,Wes Craven,John Saxon,1984,N/A,R,7.5,"196,062",76
777,tt1602620,Amour,Michael Haneke,Jean-Louis Trintignant,2012,N/A,PG-13,7.9,"88,889",94
778,tt0892318,Letters to Juliet,Gary Winick,Amanda Seyfried,2010,"$53,021,560",PG,6.5,"89,266",50
779,tt1440728,The American,Anton Corbijn,George Clooney,2010,"$35,596,227",R,6.3,"88,870",61
780,tt3289956,The Autopsy of Jane Doe,André Øvredal,Brian Cox,2016,N/A,R,6.8,"89,198",65
781,tt2224026,Home,Tim Johnson,Jim Parsons,2015,"$157,801,252",PG,6.6,"88,888",55
782,tt1397514,Journey 2: The Mysterious Island,Brad Peyton,Dwayne Johnson,2012,"$103,812,241",PG,5.8,"88,829",41
783,tt3195644,Insidious: Chapter 3,Leigh Whannell,Dermot Mulroney,2015,N/A,PG-13,6.1,"88,651",52
784,tt1212419,Hereafter,Clint Eastwood,Cécile de France,2010,"$32,741,596",PG-13,6.4,"88,842",56
785,tt1161864,The Rite,Mikael Håfström,Anthony Hopkins,2011,"$33,037,754",PG-13,6.0,"88,736",38
786,tt0480255,The Losers,Sylvain White,Jeffrey Dean Morgan,2010,"$23,400,000",PG-13,6.3,"88,284",44
787,tt1618434,Murder Mystery,Kyle Newacheck,Adam Sandler,2019,N/A,PG-13,6.0,"86,940",38
788,tt1781769,Anna Karenina,Joe Wright,Matthew Macfadyen,2012,"$12,802,907",R,6.6,"88,312",63
789,tt1549572,Another Earth,Mike Cahill,William Mapother,2011,"$957,752",PG-13,7.0,"88,267",66
790,tt1981128,Geostorm,Dean Devlin,Gerard Butler,2017,N/A,PG-13,5.3,"88,351",21
791,tt0479997,Season of the Witch,Dominic Sena,Nicolas Cage,2011,"$24,800,000",PG-13,5.4,"88,229",28
792,tt1778304,Paranormal Activity 3,Henry Joost,Lauren Bittner,2011,"$103,993,239",R,5.8,"87,942",59
793,tt1412386,The Best Exotic Marigold Hotel,John Madden,Judi Dench,2011,"$46,377,022",PG-13,7.2,"87,886",62
794,tt3381008,The Brothers Grimsby,Louis Leterrier,Sacha Baron Cohen,2016,N/A,R,6.2,"87,607",44
795,tt1675192,Take Shelter,Jeff Nichols,Michael Shannon,2011,"$1,600,000",R,7.4,"87,554",85
796,tt1226273,Edge of Darkness,Martin Campbell,Mel Gibson,2010,"$43,290,977",R,6.6,"87,358",55
797,tt3063516,Bad Grandpa,Jeff Tremaine,Johnny Knoxville,2013,"$84,961,415",R,6.5,"87,602",54
798,tt4465564,Fifty Shades Darker,James Foley,Dakota Johnson,2017,"$114,376,885",R,4.6,"87,142",33
799,tt1232200,That's My Boy,Sean Anders,Adam Sandler,2012,N/A,R,5.5,"87,434",31
800,tt1477076,Saw: The Final Chapter,Kevin Greutert,Tobin Bell,2010,"$45,670,855",R,5.6,"87,071",24
801,tt2567026,Alice Through the Looking Glass,James Bobin,Johnny Depp,2016,N/A,PG,6.2,"87,235",34
802,tt4682786,Collateral Beauty,David Frankel,Will Smith,2016,N/A,PG-13,6.8,"86,288",23
803,tt1714915,Only Lovers Left Alive,Jim Jarmusch,Tilda Swinton,2013,N/A,R,7.3,"86,701",79
804,tt1985966,Cloudy with a Chance of Meatballs 2,Cody Cameron,Bill Hader,2013,"$119,793,567",PG,6.4,"85,984",59
805,tt4094724,The Purge: Election Year,James DeMonaco,Frank Grillo,2016,N/A,R,6.0,"86,020",55
806,tt1470827,Monsters,Gareth Edwards,Scoot McNairy,2010,N/A,R,6.4,"85,783",63
807,tt2140379,Self/less,Tarsem Singh,Ryan Reynolds,2015,N/A,PG-13,6.5,"85,447",34
808,tt1532503,Beginners,Mike Mills,Ewan McGregor,2010,"$5,764,842",R,7.2,"85,878",81
809,tt2980592,The Guest,Adam Wingard,Dan Stevens,2014,"$642,285",R,6.7,"85,736",76
810,tt5649144,The Florida Project,Sean Baker,Brooklynn Prince,2017,N/A,R,7.6,"84,247",92
811,tt1564585,Skyline,Colin Strause,Eric Balfour,2010,"$12,000,000",PG-13,4.4,"85,254",26
812,tt1204342,The Muppets,James Bobin,Jason Segel,2011,"$88,625,922",PG,7.1,"84,999",75
813,tt1103153,Killers,Robert Luketic,Ashton Kutcher,2010,"$47,000,485",PG-13,5.4,"84,906",21
814,tt2172934,3 Days to Kill,McG,Kevin Costner,2014,N/A,PG-13,6.2,"84,718",40
815,tt1396218,Mr. Popper's Penguins,Mark Waters,Jim Carrey,2011,"$68,100,000",PG,6.0,"84,564",53
816,tt1172049,Demolition,Jean-Marc Vallée,Jake Gyllenhaal,2015,N/A,R,7.0,"84,197",49
817,tt0879870,Eat Pray Love,Ryan Murphy,Julia Roberts,2010,"$80,574,010",PG-13,5.8,"83,528",50
818,tt1853739,You're Next,Adam Wingard,Sharni Vinson,2011,"$25,064,090",R,6.5,"84,000",66
819,tt1259528,Den of Thieves,Christian Gudegast,Gerard Butler,2018,"$44,680,327",R,7.0,"81,693",49
820,tt0464154,Piranha 3D,Alexandre Aja,Richard Dreyfuss,2010,"$24,900,000",R,5.4,"83,948",53
821,tt1385867,Cop Out,Kevin Smith,Bruce Willis,2010,"$44,047,293",R,5.6,"83,755",31
822,tt2400463,The Invitation,Karyn Kusama,Logan Marshall-Green,2015,"$231,703",Not Rated,6.6,"82,290",74
823,tt1648179,Here Comes the Boom,Frank Coraci,Kevin James,2012,"$45,274,251",PG,6.4,"83,801",40
824,tt2382009,Nymphomaniac: Vol. II,Lars von Trier,Charlotte Gainsbourg,2013,"$205,435",Not Rated,6.7,"83,718",60
825,tt1164999,Biutiful,Alejandro G. Iñárritu,Javier Bardem,2010,"$5,100,937",R,7.5,"83,008",58
826,tt4572514,Patriots Day,Peter Berg,Mark Wahlberg,2016,N/A,R,7.4,"82,655",69
827,tt2679042,Hitman: Agent 47,Aleksander Bach,Angelababy,2015,N/A,R,5.7,"83,242",28
828,tt3072482,Hardcore Henry,Ilya Naishuller,Sharlto Copley,2015,N/A,R,6.7,"83,038",51
829,tt1440292,Submarine,Richard Ayoade,Noah Taylor,2010,"$400,000",R,7.3,"83,057",76
830,tt3322364,Concussion,Peter Landesman,Will Smith,2015,N/A,PG-13,7.1,"82,004",55
831,tt1293847,xXx: Return of Xander Cage,D.J. Caruso,Vin Diesel,2017,"$44,850,317",PG-13,5.2,"82,217",42
832,tt1637706,Our Idiot Brother,Jesse Peretz,Paul Rudd,2011,"$24,600,000",R,6.4,"82,266",60
833,tt0914863,Unthinkable,Gregor Jordan,Samuel L. Jackson,2010,N/A,R,7.1,"82,063",N/A
834,tt1322269,August: Osage County,John Wells,Meryl Streep,2013,"$29,202,643",R,7.2,"81,927",58
835,tt1859650,To Rome with Love,Woody Allen,Pierluigi Marchionne,2012,"$16,500,000",R,6.3,"82,051",54
836,tt1559547,Beautiful Creatures,Richard LaGravenese,Alden Ehrenreich,2013,"$19,445,217",PG-13,6.1,"82,242",52
837,tt1126590,Big Eyes,Tim Burton,Amy Adams,2014,"$8,021,168",PG-13,7.0,"81,613",62
838,tt1456635,Goon,Michael Dowse,Seann William Scott,2011,"$840,657",R,6.8,"81,696",64
839,tt1667353,Mirror Mirror,Tarsem Singh,Julia Roberts,2012,"$64,933,670",PG,5.6,"81,372",46
840,tt2139881,Long Shot,Jonathan Levine,Charlize Theron,2019,N/A,R,6.9,"77,673",67
841,tt2205697,Stuck in Love.,Josh Boone,Greg Kinnear,2012,"$100,000",R,7.2,"81,060",49
842,tt1655420,My Week with Marilyn,Simon Curtis,Michelle Williams,2011,"$12,600,000",R,7.0,"81,364",65
843,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,Dave Green,Megan Fox,2016,N/A,PG-13,6.0,"81,392",40
844,tt3316948,American Ultra,Nima Nourizadeh,Jesse Eisenberg,2015,N/A,R,6.1,"81,176",50
845,tt1083452,Eddie the Eagle,Dexter Fletcher,Tom Costello,2015,N/A,PG-13,7.4,"81,284",54
846,tt1506999,Haywire,Steven Soderbergh,Gina Carano,2011,"$18,934,858",R,5.8,"81,158",67
847,tt1020072,Selma,Ava DuVernay,David Oyelowo,2014,N/A,PG-13,7.5,"80,871",81
848,tt1486192,The Raven,James McTeigue,John Cusack,2012,"$16,000,000",R,6.4,"80,990",44
849,tt0882977,Snitch,Ric Roman Waugh,Dwayne Johnson,2013,"$42,908,315",PG-13,6.4,"80,744",51
850,tt0472181,The Smurfs,Raja Gosnell,Hank Azaria,2011,"$142,614,158",PG,5.4,"80,677",30
851,tt2132285,The Bling Ring,Sofia Coppola,Katie Chang,2013,"$5,500,000",R,5.6,"80,754",66
852,tt3544112,Sing Street,John Carney,Ferdia Walsh-Peelo,2016,"$3,233,839",PG-13,7.9,"80,814",79
853,tt0453562,42,Brian Helgeland,Chadwick Boseman,2013,"$95,001,343",PG-13,7.5,"80,854",62
854,tt2592614,Resident Evil: The Final Chapter,Paul W.S. Anderson,Milla Jovovich,2016,"$26,844,692",R,5.5,"79,443",49
855,tt3748172,Gerald's Game,Mike Flanagan,Carla Gugino,2017,N/A,TV-MA,6.6,"79,008",77
856,tt1860353,Turbo,David Soren,Ryan Reynolds,2013,"$81,100,000",PG,6.4,"79,714",58
857,tt4218572,Widows,Steve McQueen,Viola Davis,2018,N/A,R,6.9,"78,673",84
858,tt2494362,Bone Tomahawk,S. Craig Zahler,Kurt Russell,2015,N/A,Not Rated,7.1,"79,474",72
859,tt1297919,Blitz,Elliott Lester,Jason Statham,2011,"$266,148",R,6.2,"79,468",N/A
860,tt4731136,A Cure for Wellness,Gore Verbinski,Dane DeHaan,2016,"$8,103,139",R,6.4,"78,888",47
861,tt1666801,The Duff,Ari Sandel,Mae Whitman,2015,"$30,777,437",PG-13,6.5,"79,586",56
862,tt1598822,New Year's Eve,Garry Marshall,Michelle Pfeiffer,2011,"$54,538,013",PG-13,5.7,"79,472",22
863,tt2823054,Mike and Dave Need Wedding Dates,Jake Szymanski,Zac Efron,2016,"$46,007,113",R,6.0,"79,295",51
864,tt4287320,The Circle,James Ponsoldt,Emma Watson,2017,N/A,PG-13,5.3,"78,978",43
865,tt2125435,Beasts of the Southern Wild,Benh Zeitlin,Quvenzhané Wallis,2012,"$12,784,397",PG-13,7.3,"79,224",86
866,tt1974419,The Neon Demon,Nicolas Winding Refn,Elle Fanning,2016,N/A,R,6.2,"78,753",51
867,tt3850214,Dope,Rick Famuyiwa,ASAP Rocky,2015,"$11,674,449",R,7.2,"78,684",72
868,tt1294226,The Last Song,Julie Anne Robinson,Miley Cyrus,2010,"$42,441,000",PG,6.0,"78,380",33
869,tt1229822,Jane Eyre,Cary Joji Fukunaga,Mia Wasikowska,2011,N/A,PG-13,7.3,"78,351",76
870,tt0817177,Flipped,Rob Reiner,Madeline Carroll,2010,"$1,752,214",PG,7.7,"77,669",45
871,tt1292566,How to Be Single,Christian Ditter,Dakota Johnson,2016,N/A,R,6.1,"77,960",51
872,tt4695012,It Comes At Night,Trey Edward Shults,Joel Edgerton,2017,"$13,985,117",R,6.2,"77,335",78
873,tt3846674,To All the Boys I've Loved Before,Susan Johnson,Lana Condor,2018,N/A,TV-14,7.2,"77,378",64
874,tt7798634,Ready or Not,Matt Bettinelli-Olpin,Samara Weaving,2019,N/A,R,6.8,"75,580",64
875,tt1540133,The Guard,John Michael McDonagh,Ronan Collins,2011,"$5,359,774",R,7.3,"77,712",78
876,tt4686844,The Death of Stalin,Armando Iannucci,Olga Kurylenko,2017,N/A,R,7.2,"76,529",88
877,tt2370248,Short Term 12,Destin Daniel Cretton,Brie Larson,2013,N/A,R,8.0,"77,120",82
878,tt1625346,Young Adult,Jason Reitman,Charlize Theron,2011,"$16,295,033",R,6.2,"77,806",71
879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,tt1051904,Goosebumps,Rob Letterman,Jack Black,2015,"$76,079,946",PG,6.3,"77,215",60
881,tt2358891,The Great Beauty,Paolo Sorrentino,Toni Servillo,2013,N/A,Not Rated,7.8,"76,462",86
882,tt3416532,A Monster Calls,J.A. Bayona,Lewis MacDougall,2016,"$3,730,982",PG-13,7.5,"76,590",76
883,tt1418377,"I, Frankenstein",Stuart Beattie,Aaron Eckhart,2014,"$15,687,400",PG-13,5.1,"76,776",30
884,tt1985949,The Angry Birds Movie,Clay Kaytis,Jason Sudeikis,2016,N/A,PG,6.3,"76,208",43
885,tt2357291,Rio 2,Carlos Saldanha,Jake T. Austin,2014,"$113,691,800",G,6.3,"76,093",49
886,tt4530422,Overlord,Julius Avery,Jovan Adepo,2018,N/A,R,6.6,"75,680",60
887,tt1489887,Booksmart,Olivia Wilde,Kaitlyn Dever,2019,N/A,R,7.2,"72,633",84
888,tt1911658,Penguins of Madagascar,Eric Darnell,Tom McGrath,2014,"$70,727,688",PG,6.7,"76,034",53
889,tt1020558,Centurion,Neil Marshall,Michael Fassbender,2010,"$122,288",R,6.4,"76,177",62
890,tt2057392,Eye in the Sky,Gavin Hood,Faisa Hassan,2015,N/A,R,7.3,"75,929",73
891,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,Emily Barclay,2010,"$54,400,000",PG,6.9,"75,714",53
